captured_at,season,week,matchup,market,player,side,line,book,american,opposite_american,stat,projection,projection_games,model_prob,push_prob,fair_prob,paired_books,ev_model,ev_fair,edge_vs_fair,screens,basis,mode
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_attempts,Bryce Young,over,30.5,draftkings,-109.0,-117.0,attempts,,0,0.0,0.0,0.490912,1,,-0.058709,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_attempts,Bryce Young,over,30.5,draftkings,-109.0,-117.0,attempts,,0,0.0,0.0,0.490912,1,,-0.058709,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_attempts,Bryce Young,under,30.5,draftkings,-117.0,-109.0,attempts,,0,0.0,0.0,0.509088,1,,-0.055795,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_attempts,Bryce Young,under,30.5,draftkings,-117.0,-109.0,attempts,,0,0.0,0.0,0.509088,1,,-0.055795,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,over,19.5,draftkings,-133.0,104.0,completions,,0,0.0,0.0,0.541543,1,,-0.051282,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,over,19.5,draftkings,-133.0,104.0,completions,,0,0.0,0.0,0.541543,1,,-0.051282,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,over,20.5,betrivers,102.0,,completions,,0,0.0,0.0,,0,,,,research_only;retired_market;no_projection;unpaired;model_only,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,over,20.5,betrivers,102.0,,completions,,0,0.0,0.0,,0,,,,research_only;retired_market;no_projection;unpaired;model_only,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,under,19.5,draftkings,104.0,-133.0,completions,,0,0.0,0.0,0.458457,1,,-0.064748,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_completions,Bryce Young,under,19.5,draftkings,104.0,-133.0,completions,,0,0.0,0.0,0.458457,1,,-0.064748,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,215.5,fanatics,-120.0,-110.0,passing_yards,,0,0.0,0.0,0.511204,1,,-0.062793,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,215.5,fanatics,-120.0,-110.0,passing_yards,,0,0.0,0.0,0.511204,1,,-0.062793,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,216.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,216.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,217.5,draftkings,-111.0,-113.0,passing_yards,,0,0.0,0.0,0.497712,1,,-0.053898,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,217.5,draftkings,-111.0,-113.0,passing_yards,,0,0.0,0.0,0.497712,1,,-0.053898,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,222.5,betonlineag,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,over,222.5,betonlineag,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,215.5,fanatics,-110.0,-120.0,passing_yards,,0,0.0,0.0,0.488796,1,,-0.066844,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,215.5,fanatics,-110.0,-120.0,passing_yards,,0,0.0,0.0,0.488796,1,,-0.066844,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,216.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,216.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,217.5,draftkings,-113.0,-111.0,passing_yards,,0,0.0,0.0,0.502288,1,,-0.05321,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,217.5,draftkings,-113.0,-111.0,passing_yards,,0,0.0,0.0,0.502288,1,,-0.05321,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,222.5,betonlineag,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_pass_yds,Bryce Young,under,222.5,betonlineag,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Bijan Robinson,over,42.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.498911,4,,-0.047534,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Bijan Robinson,over,42.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.498911,4,,-0.047534,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Bijan Robinson,under,42.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.501089,4,,-0.059359,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Bijan Robinson,under,42.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.501089,4,,-0.059359,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,over,55.5,draftkings,-113.0,-111.0,receiving_yards,,0,0.0,0.0,0.504127,2,,-0.049743,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,over,55.5,draftkings,-113.0,-111.0,receiving_yards,,0,0.0,0.0,0.504127,2,,-0.049743,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,over,56.5,fanduel,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.501674,2,,-0.05826,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,over,56.5,fanduel,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.501674,2,,-0.05826,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,under,55.5,betonlineag,-111.0,-116.0,receiving_yards,,0,0.0,0.0,0.495873,2,,-0.057394,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,under,55.5,betonlineag,-111.0,-116.0,receiving_yards,,0,0.0,0.0,0.495873,2,,-0.057394,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,under,56.5,betrivers,-114.0,-117.0,receiving_yards,,0,0.0,0.0,0.498326,2,,-0.064547,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Drake London,under,56.5,betrivers,-114.0,-117.0,receiving_yards,,0,0.0,0.0,0.498326,2,,-0.064547,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,over,48.5,draftkings,-113.0,-111.0,receiving_yards,,0,0.0,0.0,0.502288,1,,-0.05321,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,over,48.5,draftkings,-113.0,-111.0,receiving_yards,,0,0.0,0.0,0.502288,1,,-0.05321,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,over,50.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,3,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,over,50.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,3,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,under,48.5,draftkings,-111.0,-113.0,receiving_yards,,0,0.0,0.0,0.497712,1,,-0.053898,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,under,48.5,draftkings,-111.0,-113.0,receiving_yards,,0,0.0,0.0,0.497712,1,,-0.053898,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,under,50.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,3,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Jalen Coker,under,50.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,3,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,55.5,fanatics,-125.0,-105.0,receiving_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,55.5,fanatics,-125.0,-105.0,receiving_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,57.5,fanduel,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.503169,3,,-0.055455,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,57.5,fanduel,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.503169,3,,-0.055455,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,59.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.495425,1,,-0.054189,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,over,59.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.495425,1,,-0.054189,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,55.5,fanatics,-105.0,-125.0,receiving_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,55.5,fanatics,-105.0,-125.0,receiving_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,57.5,betonlineag,-111.0,-116.0,receiving_yards,,0,0.0,0.0,0.496831,3,,-0.055573,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,57.5,betonlineag,-111.0,-116.0,receiving_yards,,0,0.0,0.0,0.496831,3,,-0.055573,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,59.5,draftkings,-114.0,-110.0,receiving_yards,,0,0.0,0.0,0.504575,1,,-0.052815,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_reception_yds,Tetairoa McMillan,under,59.5,draftkings,-114.0,-110.0,receiving_yards,,0,0.0,0.0,0.504575,1,,-0.052815,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Bijan Robinson,over,4.5,betonlineag,-147.0,113.0,receptions,,0,0.0,0.0,0.569933,3,,-0.042358,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Bijan Robinson,over,4.5,betonlineag,-147.0,113.0,receptions,,0,0.0,0.0,0.569933,3,,-0.042358,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Bijan Robinson,under,4.5,draftkings,117.0,-150.0,receptions,,0,0.0,0.0,0.430067,3,,-0.066754,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Bijan Robinson,under,4.5,draftkings,117.0,-150.0,receptions,,0,0.0,0.0,0.430067,3,,-0.066754,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Drake London,over,4.5,draftkings,-118.0,-108.0,receptions,,0,0.0,0.0,0.522324,3,,-0.035028,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Drake London,over,4.5,draftkings,-118.0,-108.0,receptions,,0,0.0,0.0,0.522324,3,,-0.035028,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Drake London,under,4.5,fanduel,100.0,-132.0,receptions,,0,0.0,0.0,0.477676,3,,-0.044649,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Drake London,under,4.5,fanduel,100.0,-132.0,receptions,,0,0.0,0.0,0.477676,3,,-0.044649,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Jalen Coker,over,4.5,draftkings,101.0,-129.0,receptions,,0,0.0,0.0,0.472215,3,,-0.050847,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Jalen Coker,over,4.5,draftkings,101.0,-129.0,receptions,,0,0.0,0.0,0.472215,3,,-0.050847,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Jalen Coker,under,4.5,fanduel,-125.0,-106.0,receptions,,0,0.0,0.0,0.527785,3,,-0.049988,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Jalen Coker,under,4.5,fanduel,-125.0,-106.0,receptions,,0,0.0,0.0,0.527785,3,,-0.049988,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Tetairoa McMillan,over,4.5,fanduel,-102.0,-130.0,receptions,,0,0.0,0.0,0.474912,3,,-0.059489,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Tetairoa McMillan,over,4.5,fanduel,-102.0,-130.0,receptions,,0,0.0,0.0,0.474912,3,,-0.059489,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Tetairoa McMillan,under,4.5,draftkings,-122.0,-105.0,receptions,,0,0.0,0.0,0.525088,3,,-0.044511,,research_only;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_receptions,Tetairoa McMillan,under,4.5,draftkings,-122.0,-105.0,receptions,,0,0.0,0.0,0.525088,3,,-0.044511,,research_only;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_attempts,Bijan Robinson,over,18.5,draftkings,-122.0,-105.0,carries,,0,0.0,0.0,0.519256,1,,-0.055125,,research_only;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_attempts,Bijan Robinson,over,18.5,draftkings,-122.0,-105.0,carries,,0,0.0,0.0,0.519256,1,,-0.055125,,research_only;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_attempts,Bijan Robinson,under,18.5,draftkings,-105.0,-122.0,carries,,0,0.0,0.0,0.480744,1,,-0.061404,,research_only;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_attempts,Bijan Robinson,under,18.5,draftkings,-105.0,-122.0,carries,,0,0.0,0.0,0.480744,1,,-0.061404,,research_only;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,over,82.5,draftkings,-112.0,-112.0,rushing_yards,,0,0.0,0.0,0.5,1,,-0.053571,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,over,82.5,draftkings,-112.0,-112.0,rushing_yards,,0,0.0,0.0,0.5,1,,-0.053571,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,over,84.5,fanduel,-114.0,-114.0,rushing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,over,84.5,fanduel,-114.0,-114.0,rushing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,under,82.5,draftkings,-112.0,-112.0,rushing_yards,,0,0.0,0.0,0.5,1,,-0.053571,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,under,82.5,draftkings,-112.0,-112.0,rushing_yards,,0,0.0,0.0,0.5,1,,-0.053571,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,under,84.5,fanduel,-114.0,-114.0,rushing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bijan Robinson,under,84.5,fanduel,-114.0,-114.0,rushing_yards,,0,0.0,0.0,0.5,2,,-0.061404,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bryce Young,over,15.5,fanatics,-105.0,-125.0,rushing_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bryce Young,over,15.5,fanatics,-105.0,-125.0,rushing_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bryce Young,under,15.5,fanatics,-125.0,-105.0,rushing_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CAR @ ATL,player_rush_yds,Bryce Young,under,15.5,fanatics,-125.0,-105.0,rushing_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,232.5,fanduel,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,232.5,fanduel,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,233.5,betmgm,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,233.5,betmgm,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,234.5,draftkings,-111.0,-113.0,passing_yards,,0,0.0,0.0,0.502047,2,,-0.045658,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,234.5,draftkings,-111.0,-113.0,passing_yards,,0,0.0,0.0,0.502047,2,,-0.045658,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,236.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,over,236.5,betrivers,-115.0,-115.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,under,232.5,fanduel,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,CIN @ HOU,player_pass_yds,C.J. Stroud,under,232.5,fanduel,-114.0,-114.0,passing_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
