date,batter,player_id,game_pk,stat,line,side,book,odds,model_prob,bet_prob,fair_prob,edge,ev,tier,rating,devigged,delivery,run_id,rank,points,fit_pts,fit_rv,category,gate,arm_tier
2026-08-27,Gabriel Moreno,672515,823179,1B,0.5,under,betmgm,115.0,0.5031,0.4818,0.432,0.0498,0.0359,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Gabriel Moreno,672515,823179,H,1.5,over,betrivers,200.0,0.3597,0.346,0.3143,0.0318,0.0381,Pass,HOLD,False,,,,,,,batter,,
2026-08-27,Gabriel Moreno,672515,823179,HRR,1.5,over,bovada,-135.0,0.572,0.562,0.5388,0.0233,-0.0217,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Isaac Paredes,670623,823503,BB,0.5,over,draftkings,214.0,0.3904,0.3669,0.312,0.0549,0.1521,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Isaac Paredes,670623,823503,HRR,1.5,over,bovada,130.0,0.5396,0.5017,0.4132,0.0884,0.1538,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Isaac Paredes,670623,823503,TB,1.5,over,betrivers,185.0,0.4614,0.436,0.3769,0.0591,0.2427,Pass,HOLD,False,,,,,,,batter,,
2026-08-27,Ryan Waldschmidt,814439,823179,H,0.5,over,draftkings,-139.0,0.5576,0.5567,0.5547,0.002,-0.0428,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Ryan Waldschmidt,814439,823179,HRR,1.5,over,bovada,130.0,0.443,0.4339,0.4127,0.0212,-0.0021,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Ryan Waldschmidt,814439,823179,RBI,0.5,under,betmgm,-400.0,0.8186,0.798,0.7499,0.0481,-0.0026,Pass,HOLD,True,,,,,,,batter,,
2026-08-27,Yordan Alvarez,670541,823503,2B,0.5,over,betmgm,425.0,0.2823,0.252,0.1811,0.0709,0.3228,Pass,BUY,True,,,,,,,batter,,
2026-08-27,Yordan Alvarez,670541,823503,HRR,1.5,over,bovada,-120.0,0.5931,0.5693,0.5139,0.0554,0.0437,Pass,BUY,True,,,,,,,batter,,
2026-08-27,Yordan Alvarez,670541,823503,TB,1.5,over,bovada,110.0,0.649,0.5906,0.4543,0.1363,0.2402,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Austin Riley,663586,824877,1B,0.5,under,betmgm,-145.0,0.6382,0.6169,0.5672,0.0497,0.0424,Pass,AVOID,True,,,,,,,batter,,
2026-08-28,Austin Riley,663586,824877,H,0.5,under,fanatics,165.0,0.4255,0.4114,0.3785,0.033,0.0902,Pass,AVOID,True,,,,,,,batter,,
2026-08-28,Austin Riley,663586,824877,HRR,1.5,under,betmgm,-115.0,0.5331,0.5269,0.5124,0.0145,-0.0149,Pass,AVOID,True,,,,,,,batter,,
2026-08-28,Chase DeLauter,800050,824396,1B,0.5,under,betmgm,-105.0,0.5316,0.5161,0.4797,0.0364,0.0075,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Chase DeLauter,800050,824396,R,0.5,over,betmgm,115.0,0.4401,0.4381,0.4335,0.0046,-0.058,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Chase DeLauter,800050,824396,RBI,0.5,under,betmgm,-250.0,0.6877,0.6814,0.6667,0.0147,-0.046,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Chase DeLauter,800050,824396,TB,1.5,over,betmgm,130.0,0.4468,0.4345,0.4059,0.0286,-0.0007,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Drake Baldwin,686948,824877,1B,0.5,under,betmgm,110.0,0.5272,0.5059,0.4561,0.0498,0.0624,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Drake Baldwin,686948,824877,HRR,2.5,over,draftkings,116.0,0.5307,0.5039,0.4413,0.0626,0.0884,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Drake Baldwin,686948,824877,TB,1.5,over,draftkings,-109.0,0.5826,0.5556,0.4927,0.0629,0.0654,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Matt Olson,621566,824877,2B,0.5,over,draftkings,367.0,0.2661,0.2491,0.2093,0.0398,0.1632,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Matt Olson,621566,824877,HRR,2.5,over,betonlineag,115.0,0.6122,0.5604,0.4397,0.1207,0.2049,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Matt Olson,621566,824877,RBI,0.5,over,draftkings,116.0,0.5998,0.5493,0.4314,0.1179,0.1864,Pass,BUY,True,,,,,,,batter,,
2026-08-28,Nathaniel Lowe,663993,824396,1B,0.5,under,betmgm,-135.0,0.5784,0.5651,0.5338,0.0312,-0.0164,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Nathaniel Lowe,663993,824396,HRR,1.5,over,bovada,100.0,0.4797,0.4801,0.4809,-0.0008,-0.0399,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Nathaniel Lowe,663993,824396,TB,1.5,under,williamhill_us,-193.0,0.6712,0.6567,0.6228,0.0339,-0.003,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Pete Crow-Armstrong,691718,824638,HRR,2.5,over,betmgm,115.0,0.6078,0.5585,0.4436,0.115,0.2009,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Pete Crow-Armstrong,691718,824638,RBI,0.5,over,betrivers,148.0,0.6013,0.5386,0.3924,0.1462,0.3358,Pass,HOLD,False,,,,,,,batter,,
2026-08-28,Pete Crow-Armstrong,691718,824638,TB,1.5,over,betmgm,-105.0,0.6509,0.6085,0.5095,0.0989,0.1879,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Seiya Suzuki,673548,824638,1B,0.5,under,betmgm,-110.0,0.584,0.5595,0.5023,0.0572,0.0681,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Seiya Suzuki,673548,824638,HRR,1.5,over,draftkings,-134.0,0.5658,0.5591,0.5433,0.0158,-0.0237,Pass,HOLD,True,,,,,,,batter,,
2026-08-28,Seiya Suzuki,673548,824638,TB,1.5,over,betonlineag,124.0,0.5385,0.5056,0.4288,0.0768,0.1325,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Austin Riley,663586,824874,H,0.5,under,betonlineag,147.0,0.4389,0.4235,0.3875,0.036,0.0461,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Austin Riley,663586,824874,HRR,1.5,under,betmgm,-110.0,0.5478,0.5339,0.5015,0.0324,0.0193,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Austin Riley,663586,824874,TB,1.5,under,williamhill_us,-173.0,0.6916,0.6633,0.5971,0.0661,0.0467,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drake Baldwin,686948,824874,1B,0.5,under,draftkings,106.0,0.5148,0.4962,0.4527,0.0435,0.0221,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drake Baldwin,686948,824874,HRR,2.5,over,bovada,120.0,0.4916,0.4746,0.4349,0.0397,0.0441,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drake Baldwin,686948,824874,RBI,0.5,under,betmgm,-210.0,0.6963,0.6788,0.6381,0.0407,0.0021,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drake Baldwin,686948,824874,TB,1.5,over,draftkings,-104.0,0.5411,0.5233,0.4817,0.0416,0.0265,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823176,1B,0.5,under,fanatics,-125.0,0.5703,0.552,0.5095,0.0426,-0.0063,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823176,BB,0.5,over,fanatics,145.0,0.4361,0.4181,0.376,0.0421,0.0243,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823176,R,0.5,over,draftkings,122.0,0.5248,0.4926,0.4176,0.075,0.0936,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823177,1B,0.5,over,fanatics,-115.0,0.4693,0.4757,0.4905,-0.0149,-0.1107,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823177,BB,0.5,over,draftkings,171.0,0.4087,0.3925,0.3546,0.0379,0.0636,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Drew Gilbert,687551,823177,HRR,1.5,over,bovada,105.0,0.5584,0.5349,0.4801,0.0548,0.0966,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Matt Olson,621566,824874,HRR,1.5,over,bovada,-150.0,0.5756,0.5721,0.564,0.0081,-0.0464,Pass,BUY,True,,,,,,,batter,,
2026-08-29,Matt Olson,621566,824874,HRR,2.5,over,betmgm,115.0,0.5448,0.5124,0.4367,0.0757,0.1016,Pass,BUY,True,,,,,,,batter,,
2026-08-29,Matt Olson,621566,824874,RBI,0.5,over,betrivers,125.0,0.5941,0.5442,0.4279,0.1163,0.2245,Pass,BUY,False,,,,,,,batter,,
2026-08-29,Matt Olson,621566,824874,TB,1.5,over,betonlineag,102.0,0.6049,0.5651,0.4723,0.0929,0.1416,Pass,BUY,True,,,,,,,batter,,
2026-08-29,Miguel Vargas,678246,823665,HRR,1.5,over,betmgm,-118.0,0.5817,0.5632,0.5199,0.0433,0.0404,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Miguel Vargas,678246,823665,RBI,0.5,over,betmgm,155.0,0.5603,0.5029,0.369,0.134,0.2824,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Miguel Vargas,678246,823665,TB,1.5,over,betrivers,123.0,0.6197,0.5674,0.4454,0.122,0.2654,Pass,HOLD,False,,,,,,,batter,,
2026-08-29,Mike Yastrzemski,573262,824874,2B,0.5,over,bovada,440.0,0.2094,0.2035,0.1897,0.0138,0.099,Pass,BUY,False,,,,,,,batter,,
2026-08-29,Mike Yastrzemski,573262,824874,HRR,1.5,over,bovada,115.0,0.5272,0.5024,0.4445,0.0579,0.0801,Pass,BUY,True,,,,,,,batter,,
2026-08-29,Mike Yastrzemski,573262,824874,TB,1.5,over,betrivers,165.0,0.4539,0.431,0.3774,0.0536,0.142,Pass,BUY,False,,,,,,,batter,,
2026-08-29,Munetaka Murakami,808959,823665,2B,0.5,over,betmgm,400.0,0.2855,0.2571,0.1909,0.0663,0.2857,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Munetaka Murakami,808959,823665,HRR,1.5,under,williamhill_us,101.0,0.472,0.4709,0.4685,0.0024,-0.0535,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Munetaka Murakami,808959,823665,TB,1.5,over,betmgm,115.0,0.5168,0.4952,0.4448,0.0504,0.0647,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Tristan Peters,671976,823665,2B,0.5,over,draftkings,406.0,0.2385,0.2275,0.2017,0.0258,0.151,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Tristan Peters,671976,823665,HRR,1.5,over,bovada,130.0,0.4909,0.4716,0.4265,0.0451,0.0847,Pass,HOLD,True,,,,,,,batter,,
2026-08-29,Tristan Peters,671976,823665,RBI,0.5,over,draftkings,268.0,0.3014,0.2964,0.2847,0.0117,0.0908,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Cal Raleigh,663728,822766,1B,0.5,under,betmgm,-250.0,0.7446,0.721,0.6661,0.0549,0.0095,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Cal Raleigh,663728,822766,BB,0.5,over,williamhill_us,-117.0,0.5455,0.5321,0.501,0.0311,-0.0131,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Cal Raleigh,663728,822766,H,0.5,under,betonlineag,114.0,0.5075,0.4876,0.441,0.0465,0.0434,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Cal Raleigh,663728,822766,HRR,1.5,under,bovada,-135.0,0.5573,0.5523,0.5405,0.0118,-0.0386,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Cal Raleigh,663728,822766,RBI,0.5,under,betmgm,-200.0,0.6807,0.663,0.6217,0.0413,-0.0055,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Chase DeLauter,800050,824393,H,1.5,over,betonlineag,204.0,0.3809,0.3593,0.309,0.0503,0.0924,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Chase DeLauter,800050,824393,HRR,1.5,over,bovada,-130.0,0.581,0.5695,0.5427,0.0268,0.0077,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Chase DeLauter,800050,824393,R,0.5,over,draftkings,101.0,0.5276,0.5082,0.4628,0.0453,0.0214,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Chase DeLauter,800050,824393,TB,1.5,over,betrivers,140.0,0.539,0.504,0.4225,0.0815,0.2097,Pass,HOLD,False,,,,,,,batter,,
2026-08-30,Patrick Bailey,672275,824393,HRR,1.5,over,draftkings,120.0,0.4879,0.4694,0.426,0.0433,0.0326,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Patrick Bailey,672275,824393,R,0.5,over,betmgm,160.0,0.4052,0.3929,0.3644,0.0286,0.0216,Pass,HOLD,True,,,,,,,batter,,
2026-08-30,Patrick Bailey,672275,824393,RBI,0.5,over,draftkings,232.0,0.3129,0.3065,0.2915,0.015,0.0176,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Bryce Harper,547180,825040,1B,0.5,under,draftkings,-108.0,0.5841,0.5574,0.4953,0.0621,0.0736,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Bryce Harper,547180,825040,H,0.5,under,draftkings,190.0,0.3867,0.3688,0.3271,0.0417,0.0695,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Bryce Harper,547180,825040,HRR,1.5,under,betmgm,110.0,0.4944,0.484,0.4598,0.0242,0.0165,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Bryce Harper,547180,825040,TB,1.5,under,williamhill_us,-141.0,0.6525,0.6252,0.5613,0.0638,0.0685,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Bryson Stott,681082,825040,HRR,1.5,over,bovada,-105.0,0.4899,0.488,0.4834,0.0045,-0.0473,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Bryson Stott,681082,825040,HRR,1.5,under,betmgm,-110.0,0.5106,0.5114,0.5134,-0.0019,-0.0236,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Bryson Stott,681082,825040,RBI,0.5,under,betmgm,-275.0,0.7725,0.7496,0.6962,0.0534,0.0222,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Bryson Stott,681082,825040,TB,1.5,under,betmgm,-190.0,0.6927,0.669,0.6136,0.0554,0.021,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Drew Gilbert,687551,824911,BB,0.5,over,draftkings,220.0,0.4526,0.4054,0.2954,0.11,0.2974,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Drew Gilbert,687551,824911,HRR,1.5,over,betmgm,115.0,0.5543,0.5231,0.4504,0.0727,0.1247,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Drew Gilbert,687551,824911,R,0.5,over,draftkings,119.0,0.5207,0.4943,0.4328,0.0615,0.0826,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Drew Gilbert,687551,824911,RBI,0.5,under,betmgm,-275.0,0.7497,0.7381,0.7109,0.0272,0.0065,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Eugenio Suarez,553993,824473,1B,0.5,under,betmgm,-220.0,1.0,0.8932,0.644,0.2492,0.2992,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Eugenio Suarez,553993,824473,H,0.5,under,betmgm,110.0,0.574,0.5372,0.4515,0.0857,0.1282,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Eugenio Suarez,553993,824473,HRR,1.5,under,betmgm,-145.0,0.664,0.6362,0.5714,0.0648,0.075,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Eugenio Suárez,553993,824473,1B,0.5,under,betmgm,-220.0,1.0,0.8963,0.6544,0.2419,0.3037,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Eugenio Suárez,553993,824473,H,0.5,under,betmgm,105.0,0.5625,0.5343,0.4685,0.0658,0.0953,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Eugenio Suárez,553993,824473,HRR,1.5,under,betmgm,-160.0,0.6547,0.6324,0.5802,0.0522,0.0276,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Jung Hoo Lee,808982,824911,1B,0.5,under,betmgm,115.0,0.5107,0.491,0.4449,0.0461,0.0556,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Jung Hoo Lee,808982,824911,BB,0.5,over,draftkings,311.0,0.2779,0.2629,0.2282,0.0348,0.0807,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Jung Hoo Lee,808982,824911,HRR,1.5,over,bovada,-115.0,0.5248,0.5195,0.5071,0.0123,-0.0288,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Jung Hoo Lee,808982,824911,HRR,1.5,under,betmgm,-105.0,0.5008,0.4995,0.4963,0.0032,-0.0248,Pass,BUY,True,,,,,,,batter,,
2026-08-31,Kyle Schwarber,656941,825040,HRR,1.5,under,betmgm,105.0,0.5046,0.4929,0.4657,0.0272,0.0105,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Kyle Schwarber,656941,825040,RBI,0.5,under,betmgm,-185.0,0.6935,0.6718,0.6213,0.0505,0.035,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Kyle Schwarber,656941,825040,TB,1.5,under,bovada,-150.0,0.6771,0.6425,0.5617,0.0808,0.0709,Pass,AVOID,True,,,,,,,batter,,
2026-08-31,Rafael Devers,646240,824911,1B,0.5,under,betmgm,-125.0,0.6187,0.5917,0.5286,0.0631,0.0651,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Rafael Devers,646240,824911,H,0.5,under,betmgm,195.0,0.3809,0.3654,0.3294,0.0361,0.0781,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Rafael Devers,646240,824911,HRR,1.5,over,bovada,-130.0,0.5602,0.5511,0.5301,0.0211,-0.0249,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Rafael Devers,646240,824911,R,0.5,over,draftkings,-112.0,0.572,0.5487,0.4942,0.0545,0.0386,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Sal Stewart,701398,824473,1B,0.5,under,draftkings,-127.0,0.6062,0.5823,0.5267,0.0557,0.0408,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Sal Stewart,701398,824473,HRR,1.5,under,betmgm,-105.0,0.5131,0.5082,0.4968,0.0114,-0.0078,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Sal Stewart,701398,824473,TB,1.5,under,betmgm,-165.0,0.6704,0.6466,0.5909,0.0557,0.0385,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Tyler Stephenson,663886,824473,1B,0.5,under,draftkings,-159.0,0.6113,0.5995,0.5721,0.0275,-0.0234,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Tyler Stephenson,663886,824473,H,0.5,over,betrivers,-155.0,0.5862,0.588,0.5923,-0.0043,-0.0326,Pass,HOLD,False,,,,,,,batter,,
2026-08-31,Tyler Stephenson,663886,824473,HRR,1.5,over,draftkings,121.0,0.4713,0.4612,0.4377,0.0235,0.0193,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Tyler Stephenson,663886,824473,HRR,1.5,under,betmgm,-120.0,0.5349,0.5342,0.5327,0.0016,-0.0206,Pass,HOLD,True,,,,,,,batter,,
2026-08-31,Tyler Stephenson,663886,824473,RBI,0.5,over,draftkings,223.0,0.3134,0.3121,0.3091,0.003,0.0082,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Austin Riley,663586,822687,H,0.5,under,draftkings,157.0,0.4477,0.4257,0.3743,0.0514,0.0941,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Austin Riley,663586,822687,HRR,1.5,under,draftkings,-109.0,0.5506,0.5337,0.4943,0.0394,0.0233,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Austin Riley,663586,822687,TB,1.5,under,draftkings,-164.0,0.6888,0.659,0.5893,0.0697,0.0608,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Drake Baldwin,686948,822687,1B,0.5,under,draftkings,109.0,0.5433,0.5187,0.4613,0.0574,0.0842,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Drake Baldwin,686948,822687,HRR,2.5,over,bovada,100.0,0.4909,0.4862,0.4753,0.0109,-0.0276,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Drake Baldwin,686948,822687,RBI,0.5,under,betmgm,-165.0,0.6908,0.6631,0.5984,0.0646,0.0649,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Elly De La Cruz,682829,824472,1B,0.5,under,draftkings,-121.0,0.5887,0.5667,0.5154,0.0513,0.0351,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Elly De La Cruz,682829,824472,H,0.5,under,betonlineag,199.0,0.3856,0.3645,0.3155,0.049,0.09,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Elly De La Cruz,682829,824472,HRR,1.5,under,bovada,110.0,0.494,0.4834,0.4588,0.0247,0.0152,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Elly De La Cruz,682829,824472,TB,1.5,under,betonlineag,-130.0,0.6555,0.6182,0.5312,0.087,0.0937,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Eugenio Suarez,553993,824472,1B,0.5,under,draftkings,-212.0,0.8132,0.7583,0.6304,0.128,0.1161,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Eugenio Suarez,553993,824472,BB,0.5,over,fanatics,200.0,0.2857,0.2923,0.3077,-0.0154,-0.1231,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Eugenio Suarez,553993,824472,H,0.5,under,betonlineag,116.0,0.5405,0.5084,0.4336,0.0748,0.0982,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Eugenio Suarez,553993,824472,HRR,1.5,under,draftkings,-156.0,0.6484,0.6259,0.5733,0.0526,0.0271,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Matt Olson,621566,822687,HRR,2.5,over,bovada,110.0,0.5625,0.529,0.4509,0.0782,0.1109,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Matt Olson,621566,822687,RBI,0.5,over,draftkings,110.0,0.5879,0.5497,0.4604,0.0893,0.1543,Pass,HOLD,True,,,,,,,batter,,
2026-09-01,Matt Olson,621566,822687,TB,1.5,over,betrivers,-106.0,0.5877,0.5611,0.4992,0.062,0.0905,Pass,HOLD,False,,,,,,,batter,,
2026-09-01,Sal Stewart,701398,824472,H,0.5,under,betmgm,185.0,0.4046,0.382,0.3294,0.0526,0.0888,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Sal Stewart,701398,824472,HRR,1.5,under,bovada,115.0,0.5211,0.4989,0.4471,0.0518,0.0726,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Sal Stewart,701398,824472,RBI,0.5,under,betmgm,-165.0,0.6975,0.6726,0.6144,0.0582,0.0802,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Sal Stewart,701398,824472,TB,1.5,under,draftkings,-129.0,0.6805,0.6386,0.5409,0.0977,0.1337,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Tyler Stephenson,663886,824472,1B,0.5,under,betmgm,-140.0,0.6096,0.5946,0.5596,0.035,0.0194,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Tyler Stephenson,663886,824472,HRR,1.5,over,bovada,110.0,0.4917,0.4841,0.4663,0.0178,0.0166,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Tyler Stephenson,663886,824472,HRR,1.5,under,betmgm,-120.0,0.5224,0.5225,0.5226,-0.0001,-0.0421,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Tyler Stephenson,663886,824472,RBI,0.5,under,betmgm,-220.0,0.6975,0.688,0.6657,0.0222,0.0007,Pass,AVOID,True,,,,,,,batter,,
2026-09-01,Tyler Stephenson,663886,824472,TB,1.5,under,williamhill_us,-176.0,0.6718,0.6517,0.6048,0.0469,0.022,Pass,AVOID,True,,,,,,,batter,,
2026-09-02,Colt Keith,690993,823660,BB,0.5,over,fanatics,165.0,0.3986,0.3857,0.3555,0.0302,0.0221,Pass,HOLD,True,contradicted,,,,,,batter,,
2026-09-02,Colt Keith,690993,823660,HRR,1.5,over,betmgm,110.0,0.5756,0.5429,0.4667,0.0762,0.1401,Pass,HOLD,True,contradicted,,,,,,batter,,
2026-09-02,Colt Keith,690993,823660,TB,1.5,over,betrivers,160.0,0.572,0.5098,0.3647,0.1451,0.3254,Pass,HOLD,False,contradicted,,,,,,batter,,
2026-09-02,Colton Cowser,681297,824312,HRR,1.5,over,bovada,-120.0,0.5623,0.5494,0.5195,0.03,0.0073,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Colton Cowser,681297,824312,RBI,0.5,over,draftkings,148.0,0.4576,0.4373,0.3899,0.0474,0.0845,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Colton Cowser,681297,824312,TB,1.5,over,bovada,135.0,0.504,0.4765,0.4124,0.0641,0.1198,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Elly De La Cruz,682829,824470,H,0.5,under,betmgm,180.0,0.3934,0.3788,0.3449,0.034,0.0608,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Elly De La Cruz,682829,824470,HRR,1.5,under,betmgm,105.0,0.4886,0.484,0.4732,0.0107,-0.0078,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Elly De La Cruz,682829,824470,TB,1.5,under,betmgm,-135.0,0.6432,0.6155,0.551,0.0646,0.0715,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Kevin McGonigle,805808,823660,H,0.5,under,draftkings,176.0,0.3722,0.3639,0.3445,0.0194,0.0043,Pass,HOLD,True,contradicted,,,,,,batter,,
2026-09-02,Kevin McGonigle,805808,823660,HRR,1.5,over,betmgm,-125.0,0.5499,0.5437,0.5291,0.0146,-0.0214,Pass,HOLD,True,contradicted,,,,,,batter,,
2026-09-02,Kevin McGonigle,805808,823660,TB,1.5,under,draftkings,-149.0,0.6466,0.6229,0.5676,0.0553,0.041,Pass,HOLD,True,contradicted,,,,,,batter,,
2026-09-02,Pete Alonso,624413,824312,H,1.5,over,betrivers,140.0,0.5106,0.4828,0.4177,0.065,0.1587,Pass,BUY,False,confirmed,,,,,,batter,,
2026-09-02,Pete Alonso,624413,824312,HRR,2.5,over,betmgm,-120.0,0.6566,0.6134,0.5125,0.1009,0.1245,Pass,BUY,True,confirmed,,,,,,batter,,
2026-09-02,Pete Alonso,624413,824312,TB,2.5,over,betonlineag,126.0,0.5894,0.5414,0.4292,0.1121,0.2235,Pass,BUY,True,confirmed,,,,,,batter,,
2026-09-02,Sal Stewart,701398,824470,1B,0.5,under,betmgm,-125.0,0.6107,0.5832,0.5189,0.0643,0.0497,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Sal Stewart,701398,824470,HRR,1.5,over,bovada,-125.0,0.5585,0.5507,0.5326,0.0181,-0.0087,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Sal Stewart,701398,824470,TB,1.5,over,draftkings,116.0,0.5646,0.529,0.4459,0.0831,0.1426,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Tyler Stephenson,663886,824470,1B,0.5,under,betmgm,-155.0,0.6176,0.605,0.5755,0.0295,-0.0047,Pass,HOLD,True,confirmed,,,,,,batter,,
2026-09-02,Tyler Stephenson,663886,824470,HRR,1.5,over,bovada,105.0,0.5467,0.5246,0.473,0.0516,0.0754,Pass,HOLD,True,confirmed,,,,,,batter,,
